"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3"
68,117,1,2,0,0,68,2019,"Preston","BxN-RIL-349-1","V2",3,"2019_Preston_BxN-RIL-349-1","2019_Preston_V2_1","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_1_2",1.21111111111111,2.41706103070679
68,117,1,2,0,0,68,2019,"Preston","BxN-RIL-349-1","V3",3,"2019_Preston_BxN-RIL-349-1","2019_Preston_V3_1","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_1_2",2.17777777777778,2.6300790330079
68,117,1,2,0,0,68,2019,"Preston","BxN-RIL-349-1","W1",0,"2019_Preston_BxN-RIL-349-1","2019_Preston_W1_1","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_1_2",0,0
68,117,1,2,0,0,68,2019,"Preston","BxN-RIL-349-1","W2",4,"2019_Preston_BxN-RIL-349-1","2019_Preston_W2_1","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_1_2",3.25555555555556,3.89440277155794
68,117,1,2,0,0,68,2019,"Preston","BxN-RIL-349-1","W3",1,"2019_Preston_BxN-RIL-349-1","2019_Preston_W3_1","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_1_2",2.02222222222222,1.26465702036442
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","STD",4,"2019_Preston_NxB-RIL-362-21","2019_Preston_STD_1","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_1_2",3.47777777777778,3.9328763348507
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","V1",4,"2019_Preston_NxB-RIL-362-21","2019_Preston_V1_1","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_1_2",3.25555555555556,3.97029969377646
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","V2",5,"2019_Preston_NxB-RIL-362-21","2019_Preston_V2_1","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_1_2",3.21111111111111,4.41706103070679
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","V3",5,"2019_Preston_NxB-RIL-362-21","2019_Preston_V3_1","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_1_2",4.17777777777778,4.6300790330079
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","W1",5,"2019_Preston_NxB-RIL-362-21","2019_Preston_W1_1","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_1_2",6.02222222222222,5.11224389506313
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","W2",7,"2019_Preston_NxB-RIL-362-21","2019_Preston_W2_1","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_1_2",6.25555555555556,6.89440277155794
390,118,1,2,0,0,390,2019,"Preston","NxB-RIL-362-21","W3",8,"2019_Preston_NxB-RIL-362-21","2019_Preston_W3_1","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_1_2",9.02222222222222,8.26465702036442
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","STD",1,"2019_Preston_NxB-RIL-374-29","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",0.377777777777778,0.932876334850697
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","V1",1,"2019_Preston_NxB-RIL-374-29","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",0.0555555555555554,0.85408110420607
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","V2",1,"2019_Preston_NxB-RIL-374-29","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",0,0.417061030706793
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","V3",1,"2019_Preston_NxB-RIL-374-29","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",0,0.630079033007903
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","W1",0,"2019_Preston_NxB-RIL-374-29","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","W2",4,"2019_Preston_NxB-RIL-374-29","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",2.55555555555556,3.89440277155794
680,119,1,3,0,0,680,2019,"Preston","NxB-RIL-374-29","W3",1,"2019_Preston_NxB-RIL-374-29","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",1.32222222222222,1.26465702036442
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","STD",2,"2019_Preston_BxN-RIL-360-19","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",1.37777777777778,1.9328763348507
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","V1",2,"2019_Preston_BxN-RIL-360-19","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",1.05555555555556,1.85408110420607
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","V2",2,"2019_Preston_BxN-RIL-360-19","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",0.511111111111111,1.41706103070679
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","V3",1,"2019_Preston_BxN-RIL-360-19","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",0,0.630079033007903
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","W1",1,"2019_Preston_BxN-RIL-360-19","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",2.22222222222222,1.1342046571407
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","W2",3,"2019_Preston_BxN-RIL-360-19","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",1.55555555555556,2.89440277155794
327,120,1,3,0,0,327,2019,"Preston","BxN-RIL-360-19","W3",1,"2019_Preston_BxN-RIL-360-19","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",1.32222222222222,1.26465702036442
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","STD",3,"2019_Preston_NxB-RIL-375-8","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",2.37777777777778,2.9328763348507
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","V1",2,"2019_Preston_NxB-RIL-375-8","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",1.05555555555556,1.85408110420607
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","V2",2,"2019_Preston_NxB-RIL-375-8","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",0.511111111111111,1.41706103070679
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","V3",2,"2019_Preston_NxB-RIL-375-8","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",0.977777777777777,1.6300790330079
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","W1",4,"2019_Preston_NxB-RIL-375-8","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",5.22222222222222,4.1342046571407
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","W2",4,"2019_Preston_NxB-RIL-375-8","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",2.55555555555556,3.89440277155794
690,121,1,3,0,0,690,2019,"Preston","NxB-RIL-375-8","W3",2,"2019_Preston_NxB-RIL-375-8","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",2.32222222222222,2.26465702036442
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","STD",2,"2019_Preston_NxB-RIL-363-6","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",1.37777777777778,1.9328763348507
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","V1",2,"2019_Preston_NxB-RIL-363-6","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",1.05555555555556,1.85408110420607
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","V2",2,"2019_Preston_NxB-RIL-363-6","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",0.511111111111111,1.41706103070679
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","V3",1,"2019_Preston_NxB-RIL-363-6","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",0,0.630079033007903
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","W1",0,"2019_Preston_NxB-RIL-363-6","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","W2",3,"2019_Preston_NxB-RIL-363-6","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",1.55555555555556,2.89440277155794
401,122,1,3,0,0,401,2019,"Preston","NxB-RIL-363-6","W3",0,"2019_Preston_NxB-RIL-363-6","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",0,0
715,123,1,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",2.37777777777778,2.9328763348507
715,123,1,3,1,0,715,2019,"Preston","NorLin","V1",4,"2019_Preston_NorLin","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",3.05555555555556,3.85408110420607
715,123,1,3,1,0,715,2019,"Preston","NorLin","V2",4,"2019_Preston_NorLin","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",2.51111111111111,3.41706103070679
715,123,1,3,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",1.97777777777778,2.6300790330079
715,123,1,3,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
715,123,1,3,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",2.55555555555556,3.89440277155794
715,123,1,3,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",1.32222222222222,1.26465702036442
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","STD",4,"2019_Preston_BxN-RIL-351-4","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",3.37777777777778,3.9328763348507
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","V1",3,"2019_Preston_BxN-RIL-351-4","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",2.05555555555556,2.85408110420607
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","V2",4,"2019_Preston_BxN-RIL-351-4","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",2.51111111111111,3.41706103070679
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","V3",3,"2019_Preston_BxN-RIL-351-4","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",1.97777777777778,2.6300790330079
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","W1",2,"2019_Preston_BxN-RIL-351-4","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",3.22222222222222,2.1342046571407
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","W2",5,"2019_Preston_BxN-RIL-351-4","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",3.55555555555556,4.89440277155794
109,124,1,3,0,0,109,2019,"Preston","BxN-RIL-351-4","W3",4,"2019_Preston_BxN-RIL-351-4","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",4.32222222222222,4.26465702036442
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","STD",2,"2019_Preston_BxN-RIL-353-22","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",1.37777777777778,1.9328763348507
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","V1",3,"2019_Preston_BxN-RIL-353-22","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",2.05555555555556,2.85408110420607
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","V2",4,"2019_Preston_BxN-RIL-353-22","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",2.51111111111111,3.41706103070679
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","V3",3,"2019_Preston_BxN-RIL-353-22","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",1.97777777777778,2.6300790330079
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","W1",0,"2019_Preston_BxN-RIL-353-22","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","W2",5,"2019_Preston_BxN-RIL-353-22","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",3.55555555555556,4.89440277155794
166,125,1,3,0,0,166,2019,"Preston","BxN-RIL-353-22","W3",2,"2019_Preston_BxN-RIL-353-22","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",2.32222222222222,2.26465702036442
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","STD",3,"2019_Preston_BxN-RIL-348-11","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",2.37777777777778,2.9328763348507
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","V1",4,"2019_Preston_BxN-RIL-348-11","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",3.05555555555556,3.85408110420607
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","V2",4,"2019_Preston_BxN-RIL-348-11","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",2.51111111111111,3.41706103070679
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","V3",4,"2019_Preston_BxN-RIL-348-11","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",2.97777777777778,3.6300790330079
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","W1",0,"2019_Preston_BxN-RIL-348-11","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","W2",5,"2019_Preston_BxN-RIL-348-11","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",3.55555555555556,4.89440277155794
55,126,1,3,0,0,55,2019,"Preston","BxN-RIL-348-11","W3",4,"2019_Preston_BxN-RIL-348-11","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",4.32222222222222,4.26465702036442
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","STD",2,"2019_Preston_NxB-RIL-370-14","2019_Preston_STD_1","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_1_3",1.37777777777778,1.9328763348507
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","V1",2,"2019_Preston_NxB-RIL-370-14","2019_Preston_V1_1","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_1_3",1.05555555555556,1.85408110420607
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","V2",4,"2019_Preston_NxB-RIL-370-14","2019_Preston_V2_1","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_1_3",2.51111111111111,3.41706103070679
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","V3",1,"2019_Preston_NxB-RIL-370-14","2019_Preston_V3_1","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_1_3",0,0.630079033007903
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","W1",0,"2019_Preston_NxB-RIL-370-14","2019_Preston_W1_1","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_1_3",0,0
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","W2",6,"2019_Preston_NxB-RIL-370-14","2019_Preston_W2_1","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_1_3",4.55555555555556,5.89440277155794
570,127,1,3,0,0,570,2019,"Preston","NxB-RIL-370-14","W3",4,"2019_Preston_NxB-RIL-370-14","2019_Preston_W3_1","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_1_3",4.32222222222222,4.26465702036442
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","STD",2,"2019_Preston_BxN-RIL-353-18","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",1.37777777777778,1.9328763348507
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","V1",2,"2019_Preston_BxN-RIL-353-18","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",1.15555555555556,1.97029969377646
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","V2",3,"2019_Preston_BxN-RIL-353-18","2019_Preston_V2_1","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_1_4",1.41111111111111,2.41706103070679
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","V3",2,"2019_Preston_BxN-RIL-353-18","2019_Preston_V3_1","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_1_4",1.37777777777778,1.6300790330079
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","W1",0,"2019_Preston_BxN-RIL-353-18","2019_Preston_W1_1","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_1_4",0,0
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","W2",3,"2019_Preston_BxN-RIL-353-18","2019_Preston_W2_1","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_1_4",1.45555555555556,2.89440277155794
163,128,1,4,0,0,163,2019,"Preston","BxN-RIL-353-18","W3",5,"2019_Preston_BxN-RIL-353-18","2019_Preston_W3_1","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_1_4",5.22222222222222,4.56409431939979
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","STD",2,"2019_Preston_BxN-RIL-357-12","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",1.37777777777778,1.9328763348507
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","V1",3,"2019_Preston_BxN-RIL-357-12","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",2.15555555555556,2.97029969377646
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","V2",3,"2019_Preston_BxN-RIL-357-12","2019_Preston_V2_1","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_1_4",1.41111111111111,2.41706103070679
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","V3",2,"2019_Preston_BxN-RIL-357-12","2019_Preston_V3_1","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_1_4",1.37777777777778,1.6300790330079
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","W1",0,"2019_Preston_BxN-RIL-357-12","2019_Preston_W1_1","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_1_4",0,0
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","W2",4,"2019_Preston_BxN-RIL-357-12","2019_Preston_W2_1","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_1_4",2.45555555555556,3.89440277155794
241,129,1,4,0,0,241,2019,"Preston","BxN-RIL-357-12","W3",2,"2019_Preston_BxN-RIL-357-12","2019_Preston_W3_1","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_1_4",2.22222222222222,1.56409431939979
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","STD",4,"2019_Preston_BxN-RIL-347-8","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",3.37777777777778,3.9328763348507
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","V1",3,"2019_Preston_BxN-RIL-347-8","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",2.15555555555556,2.97029969377646
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","V2",4,"2019_Preston_BxN-RIL-347-8","2019_Preston_V2_1","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_1_4",2.41111111111111,3.41706103070679
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","V3",3,"2019_Preston_BxN-RIL-347-8","2019_Preston_V3_1","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_1_4",2.37777777777778,2.6300790330079
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","W1",5,"2019_Preston_BxN-RIL-347-8","2019_Preston_W1_1","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_1_4",6.02222222222222,5.11224389506313
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","W2",7,"2019_Preston_BxN-RIL-347-8","2019_Preston_W2_1","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_1_4",5.45555555555556,6.89440277155794
30,130,1,4,0,0,30,2019,"Preston","BxN-RIL-347-8","W3",5,"2019_Preston_BxN-RIL-347-8","2019_Preston_W3_1","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_1_4",5.22222222222222,4.56409431939979
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","STD",2,"2019_Preston_NxB-RIL-375-5","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",1.37777777777778,1.9328763348507
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","V1",2,"2019_Preston_NxB-RIL-375-5","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",1.15555555555556,1.97029969377646
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","V2",3,"2019_Preston_NxB-RIL-375-5","2019_Preston_V2_1","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_1_4",1.41111111111111,2.41706103070679
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","V3",1,"2019_Preston_NxB-RIL-375-5","2019_Preston_V3_1","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_1_4",0.377777777777777,0.630079033007903
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","W1",3,"2019_Preston_NxB-RIL-375-5","2019_Preston_W1_1","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_1_4",4.02222222222222,3.11224389506313
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","W2",5,"2019_Preston_NxB-RIL-375-5","2019_Preston_W2_1","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_1_4",3.45555555555556,4.89440277155794
687,131,1,4,0,0,687,2019,"Preston","NxB-RIL-375-5","W3",4,"2019_Preston_NxB-RIL-375-5","2019_Preston_W3_1","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_1_4",4.22222222222222,3.56409431939979
715,132,1,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",2.37777777777778,2.9328763348507
715,132,1,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",2.15555555555556,2.97029969377646
715,132,1,4,1,0,715,2019,"Preston","NorLin","V2",4,"2019_Preston_NorLin","2019_Preston_V2_1","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_1_4",2.41111111111111,3.41706103070679
715,132,1,4,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_1","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_1_4",2.37777777777778,2.6300790330079
715,132,1,4,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_1","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_1_4",0,0
715,132,1,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_1","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_1_4",2.45555555555556,3.89440277155794
715,132,1,4,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_1","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_1_4",4.22222222222222,3.56409431939979
484,133,1,4,0,0,484,2019,"Preston","NxB-RIL-366-23","STD",2,"2019_Preston_NxB-RIL-366-23","2019_Preston_STD_1","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_1_4",1.37777777777778,1.9328763348507
484,133,1,4,0,0,484,2019,"Preston","NxB-RIL-366-23","V1",3,"2019_Preston_NxB-RIL-366-23","2019_Preston_V1_1","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_1_4",2.15555555555556,2.97029969377646
